rcode	    名称	现价	总市值	流通市值	所属行业
600711	盛屯矿业	7.53	11272803900	11272803900	有色冶炼加工
002598	山东章鼓	11.27	3516240000	3051380800	通用设备
002287	奇正藏药	39.01	15838060000	15838060000	中药
600965	福成股份	12.75	10438437200	6732041800	养殖业
600331	宏达股份	6	12192000000	6192000000	有色冶炼加工
600566	济川药业	35.22	28514957000	28514957000	化学制药
600746	江苏索普	11.23	3441112900	3421342100	化学制品
300331	苏大维格	21.7	4905259800	2812151200	光学光电子
300442	普丽盛	25.42	2542000000	1476600100	专用设备
600782	新钢股份	5.23	14575467000	14575467000	钢铁
002436	兴森科技	5.97	8882807800	5810274900	半导体及元件
600638	新黄浦	17.14	9618350800	9618350800	房地产开发
300007	汉威科技	16.37	4796783300	3661078800	仪器仪表
600990	四创电子	59.49	9469565300	8132404400	国防军工
000797	中国武夷	11.13	11125505000	9531307800	房地产开发
603316	诚邦股份	14.84	3016675200	754168800	建筑装饰
600551	时代出版	14.82	7496330900	7496330900	传媒
002156	通富微电	9.63	9366428000	9364452500	半导体及元件
603698	航天工程	22.96	9466408000	2038172700	建筑装饰
300587	天铁股份	23.69	2463760000	615940000	化工合成材料
600133	东湖高新	11.84	7509612200	6369315200	综合
603377	东方时尚	31.07	13049400000	3658686700	交运设备服务
002118	紫鑫药业	6.65	8517052800	6819121600	中药
300651	金陵体育	28.05	2124321900	531081870	家用轻工
603966	法兰泰克	19.19	3070400000	767600000	通用设备
002691	冀凯股份	27.3	5460000000	5441773400	专用设备
300126	锐奇股份	8.11	2476865400	1706142300	通用设备
300370	安控科技	4.42	4237377200	2573293800	采掘服务
000605	渤海股份	27.23	6859209800	5309552300	燃气水务
002818	富森美	36.06	15866400000	1586640000	零售
600681	百川能源	15.42	14867308000	5048598600	燃气水务
300057	万顺股份	10.98	4827519300	2937864700	包装印刷
300467	迅游科技	36.5	6089309600	3620181200	通信设备
300292	吴通控股	5.84	7445126800	4491330000	通信设备
002673	西部证券	14.6	51126861000	51126861000	证券
002730	电光科技	14.58	4704586900	1496986900	专用设备
300341	麦迪电气	8.73	4454145000	3218701700	电气设备
600361	华联综超	5.82	3875002100	3875002100	零售
600602	云赛智联	8	10614681100	7036580900	计算机应用
300503	昊志机电	18.17	4608293600	1864445900	通用设备
300097	智云股份	25.4	6831325800	3922985300	通用设备
300424	航新科技	41.34	5501113800	2851019000	国防军工
300666	江丰电子	29.72	6501547200	1625386800	半导体及元件
600460	士兰微	6.52	8131535400	8131535400	光学光电子
002368	太极股份	28.96	12035695700	11432383100	计算机应用
300270	中威电子	10.84	2953932500	1633848000	计算机设备
000591	太阳能	5.78	17381027000	10685341300	电力
300351	永贵电器	17.33	6665229100	4121099400	非汽车交运
600306	商业城	14.42	2568763200	2558190600	零售
002688	金河生物	7.91	5025141200	4181374000	农业服务
002361	神剑股份	7.19	6202062300	4148559200	化学制品
603767	中马传动	17.93	3824827600	956206900	汽车零部件
000690	宝新能源	7.17	15601116000	14621030000	电力
600758	红阳能源	9.32	12408731300	5250842800	煤炭开采
002667	鞍重股份	17.2	2338512000	1561308500	专用设备
600818	中路股份	22.19	7132929100	5280286000	综合
300048	合康新能	5	5511006800	4861100700	电气设备
002091	江苏国泰	10	15707473000	6886308500	贸易
600110	诺德股份	13.57	15609735000	15609735000	电气设备
603997	继峰股份	12.13	7641900000	2074230000	汽车零部件
600992	贵绳股份	14.27	3497434300	3497434300	通用设备
000559	万向钱潮	10.7	29458806000	29402256000	汽车零部件
300189	神农基因	3.56	3645440000	3136998100	种植业与林业
002702	海欣食品	7.12	3607718200	2285235200	食品加工制造
601168	西部矿业	8.54	20350820000	20350820000	有色冶炼加工
002703	浙江世宝	11.38	8986156000	3941257200	汽车零部件
603520	司太立	28.43	3411600000	1837999500	化学制药
000070	特发信息	11.37	7128930300	6160845200	通信设备
002343	慈文传媒	38.36	12064603600	8427070800	传媒
002233	塔牌集团	14.17	12677275100	11386709500	建筑材料
600242	中昌数据	16.28	6805223600	4645352100	计算机应用
002280	联络互动	9.19	20008006000	11629888800	计算机应用
300334	津膜科技	22.61	6241212600	6211397200	环保工程
002407	多氟多	23.31	14631696000	12526251700	化学制品
300153	科泰电源	13.42	4294400000	4287907100	电气设备
002232	启明信息	11.3	4616597500	4548250100	计算机应用
002355	兴民智通	10.58	5434946500	3133344200	汽车零部件
603980	吉华集团	22.57	11285000000	2257000000	化学制品
300387	富邦股份	19.04	2379466900	2342501200	化学制品
002475	立讯精密	21.15	67108150000	59447829000	电子制造
600053	九鼎投资	33.12	14358871000	14358871000	综合
002080	中材科技	23.23	18741736000	9292000000	化工新材料
600880	博瑞传播	6.33	6920792100	4642201200	传媒
603986	兆易创新	70.14	14216957000	10334802800	半导体及元件
603100	川仪股份	11.22	4431900000	2901774100	电气设备
300253	卫宁健康	7.71	12328643400	8806444500	计算机应用
002636	金安国纪	18.22	13264160000	4489501900	半导体及元件
002030	达安基因	19.61	14215690000	13616667000	生物制品
002297	博云新材	10.5	4948808000	4158626500	国防军工
002657	中科金财	29.39	9921378800	7204793300	计算机应用
300452	山河药辅	27.28	2531584000	1150318600	化学制药
002148	北纬科技	12.57	7131741900	5542236900	传媒
300470	日机密封	33.51	3574846800	2037223700	通用设备
600867	通化东宝	18.13	30935585000	29660009000	生物制品
600363	联创光电	13.94	6182065900	6182065900	光学光电子
000062	深圳华强	26.48	19100468000	17660831000	零售
300148	天舟文化	13.23	11178482700	9778891300	传媒
000686	东北证券	10.43	24410924000	21803689000	证券
002270	华明装备	10.4	5264058000	2149424300	通用设备
000791	甘肃电投	8.31	8070058700	8069778300	电力
300675	建科院	23.53	3451067500	862767450	建筑装饰
000042	中洲控股	16.6	11036196900	8042941700	房地产开发
300050	世纪鼎利	10.35	5557334900	3423402300	通信设备
000007	全新好	15.82	5480808100	4887558100	酒店及餐饮
002660	茂硕电源	8.94	2456537300	1703315200	电子制造
300412	迦南科技	11.69	3029942800	940314380	医疗器械服务
600241	时代万恒	11.68	2641923900	2253762300	贸易
600999	招商证券	17.83	1.1945E+11	87432962000	证券
300249	依米康	12.32	5363937500	3428049400	白色家电
603017	中衡设计	16.42	4521636600	1989079700	建筑装饰
601777	力帆股份	8.2	10302097700	10140393700	汽车整车
002591	恒大高新	12.98	3907952300	2173771200	化学制品
300329	海伦钢琴	10.9	2739059700	2734645200	家用轻工
300220	金运激光	17.69	2228940000	2209815600	其他电子
300359	全通教育	12.92	8188340400	4381317100	传媒
300254	仟源医药	12.92	2691339400	1951732300	化学制药
300347	泰格医药	27.17	13589797000	11885245300	医疗器械服务
000989	九 芝 堂	19.01	16526424000	7875659200	中药
603338	浙江鼎力	62.41	10141625000	2884902300	专用设备
002838	道恩股份	37.28	4697280000	1174320000	化工合成材料
300202	聚龙股份	17.61	9676765400	7414762400	计算机设备
300240	飞力达	9.46	3458195200	3454751000	物流
000929	兰州黄河	13.5	2507841000	2506039100	饮料制造
603679	华体科技	25.64	2564000000	641000000	光学光电子
300622	博士眼镜	26.98	2314884000	578721000	零售
002342	巨力索具	9.41	9033600000	8291486200	通用设备
601599	鹿港文化	6.04	5400173200	5151839100	纺织制造
002079	苏州固锝	7.38	5372429600	5358089600	半导体及元件
002761	多喜爱	34.82	4178400000	1935251800	服装家纺
002740	爱迪尔	10.04	3319092500	1667605500	家用轻工
300550	和仁科技	34.78	2782400000	695600000	计算机应用
300593	新雷能	22.06	2548812400	637313400	电气设备
000823	超声电子	14.03	7533633000	7532994800	半导体及元件
600367	红星发展	12.02	3500224000	3500224000	基础化学
601003	柳钢股份	6	15376759000	15376759000	钢铁
000682	东方电子	5.33	5213609800	5212831200	电气设备
603800	道森股份	19.28	4010240000	1303328000	专用设备
300062	中能电气	10.63	3274040000	2012721900	电气设备
002306	*ST云网	3.98	3184000000	3182634900	酒店及餐饮
600151	航天机电	7.96	11416648200	11054018000	电气设备
002268	卫 士 通	14.59	12231322600	8045096500	计算机应用
300131	英唐智控	7.95	8502735100	4991127100	电子制造
000988	华工科技	15.9	14168754000	14168754000	其他电子
002671	龙泉股份	9.26	4413154500	3013372600	建筑材料
603081	大丰实业	18.52	7441336000	959336000	专用设备
600734	实达集团	11.24	7008317700	3946458300	通信设备
300018	中元股份	7.93	3862834100	2661434200	电气设备
600714	金瑞矿业	12.55	3616612200	3578104300	煤炭开采
000878	云南铜业	13.87	19645451000	19645356000	有色冶炼加工
300528	幸福蓝海	15.85	5905837700	2406678800	传媒
300194	福安药业	7.26	8637311900	4250412800	化学制药
300098	高新兴	12.53	13859677000	7039034700	通信设备
000681	视觉中国	15.16	10620753900	4242864400	传媒
002770	科迪乳业	5.27	5769953300	2896400400	食品加工制造
300023	宝德股份	12.5	3951334700	1639483700	保险及其他
603803	瑞斯康达	20.37	8576901700	1157016000	通信设备
300565	科信技术	19.7	3152000000	788000000	通信设备
600853	龙建股份	5.91	3172533300	3172533300	建筑装饰
300165	天瑞仪器	7.87	3634051200	2323583000	仪器仪表
002477	雏鹰农牧	4.59	14390383000	8565396900	养殖业
603233	大参林	36.71	14684367000	1468767100	医药商业
603838	四通股份	12.44	3317499200	1210163200	家用轻工
601555	东吴证券	11.78	35340000000	34055980000	证券
300294	博雅生物	35.91	14402682000	11712812600	生物制品
603990	麦迪科技	33.94	2746740400	678800000	计算机应用
603877	太平鸟	24.8	11780000000	1364000000	服装家纺
002540	亚太科技	7.17	7456800000	5049651800	有色冶炼加工
300111	向日葵	3.91	4378418000	4364370100	电气设备
000544	中原环保	17.59	11429800100	4739797900	燃气水务
300232	洲明科技	15.63	9847071700	5806544000	光学光电子
300274	阳光电源	12.36	17906780000	13069156000	电气设备
603118	共进股份	12.36	9677321700	4591755300	通信设备
601579	会稽山	12.36	6147369600	3065280000	饮料制造
300490	华自科技	16.89	3378000000	1536540200	电气设备
002807	江阴银行	11.69	20660372000	2448417900	银行
000810	创维数字	11.03	11411177800	4498959500	视听器材
600380	健康元	9.07	14274169000	14169383000	化学制药
000792	盐湖股份	11.01	30674858000	30276330000	化学制品
300626	华瑞股份	25.9	2590000000	647500000	电气设备
002551	尚荣医疗	9.7	6451575000	3953618400	医疗器械服务
603066	音飞储存	12.93	3906540900	1778882200	物流
300271	华宇软件	16.15	10801706000	7949494700	计算机应用
300632	光莆股份	22.58	2614764000	653691000	光学光电子
300420	五洋科技	9.03	4381636200	1657442300	通用设备
002742	三圣股份	28.3	6112800000	2016444500	建筑材料
002065	东华软件	10.29	32308414000	28760937000	计算机应用
603398	邦宝益智	19.29	4074048000	1018512000	家用轻工
300328	宜安科技	10.93	4478786100	4478786100	电子制造
300671	富满电子	24.99	2532736500	633496500	半导体及元件
300245	天玑科技	13.45	3653388500	2769805800	计算机应用
603313	梦百合	30.1	7224000000	1806000000	家用轻工
300591	万里马	11.52	3594240000	898560000	服装家纺
300241	瑞丰光电	12.8	3539195000	2163657600	光学光电子
600063	皖维高新	4.48	8628008200	6810107500	化工合成材料
600118	中国卫星	27.5	32518451000	32518451000	国防军工
002588	史丹利	7.67	8876245600	5509702900	化学制品
600718	东软集团	16.61	20649515000	20471386000	计算机应用
603886	元祖股份	21.07	5056800000	1264133520	食品加工制造
002624	完美世界	34.45	45290963000	11563946200	传媒
600615	丰华股份	15.93	2995166700	2988858400	通用设备
300013	新宁物流	15.92	4740839200	3674808900	物流
600109	国金证券	11.45	34628914000	34628914000	证券
002731	萃华珠宝	22.25	3352630000	1188595000	家用轻工
600184	光电股份	19.69	10017500700	8245400700	国防军工
002817	黄山胶囊	32.99	2859243300	714893300	中药
002722	金轮股份	29.04	5095548400	2994410400	专用设备
300243	瑞丰高材	10.68	2209313800	1797948800	化学制品
600738	兰州民百	8.79	6883408900	3236465600	零售
002879	长缆科技	30.76	4242850700	1076600000	电气设备
300365	恒华科技	35.14	6181301700	3628828700	计算机应用
601899	紫金矿业	3.76	86597383000	59422302000	有色冶炼加工
300480	光力科技	15.63	3006292500	1005805410	专用设备
300497	富祥股份	47.51	5337142700	2801968800	化学制药
300513	恒泰实达	33.75	4112640000	2057070600	计算机应用
000969	安泰科技	10	10260081000	8906843200	新材料
002243	通产丽星	9.99	3645840100	3645840100	包装印刷
300428	四通新材	24.31	5892744000	1516944000	新材料
600652	游久游戏	9.97	8302053900	6727626400	传媒
002073	软控股份	9.34	8737053300	5846457100	专用设备
300545	联得装备	51.65	3722215900	920919500	专用设备
603798	康普顿	24.89	4978000000	2125606000	基础化学
300505	川金诺	36.61	3417909600	1388799700	化学制品
002134	*ST普林	9.92	2438829700	2438829700	半导体及元件
300553	集智股份	46.45	2229600000	557400000	仪器仪表
603585	苏利股份	31.55	4732500000	1183125000	化学制品
600707	彩虹股份	8.66	6380321600	6374086400	光学光电子
300552	万集科技	28.43	3033481000	759081000	计算机设备
600571	信雅达	14.21	6247841700	5966382300	计算机应用
300401	花园生物	37	6711800000	3644759400	化学制药
300628	亿联网络	267.44	19969745000	4993104800	通信设备
300592	华凯创意	19.1	2337479000	584460000	传媒
300561	汇金科技	40.61	3411240000	852810000	计算机应用
600107	美尔雅	11.68	4204800000	4204800000	服装家纺
600546	山煤国际	5.53	10962982500	10962982500	煤炭开采
601636	旗滨集团	4.91	13180590300	12135751200	建筑材料
600549	厦门钨业	31.3	34011478000	27749766000	有色冶炼加工
300652	雷迪克	28.16	2478080000	619520000	汽车零部件
